course_id,student_id,gradebook_item,grade_category,points_possible,points_earned
FrScA-S216-01,91212,6-2.2: Conviction Through Enhanced Fingerprint Evidence DB #8,Hw,625,600.13
FrScA-S216-01,91212,Unit 6 Assessment,Qz,50,NA
FrScA-S216-01,91212,7-1.1: Can You Identify a Forgery? Assignment,Hw,5,5
FrScA-S216-01,91212,7-2.1: Questioned Documents Case Studies DB #9,Hw,10,10
FrScA-S216-01,91212,7-2.2: Handwriting Analysis,Hw,30,30
FrScA-S216-01,91212,PROGRESS CHECK 4 @ 05-16-16,NA,30,NA
FrScA-S216-01,91212,7-3.1: TWEAS Case DB #10,Hw,15,15
FrScA-S216-01,91212,7-3.2: TWEAS Case Ð Solve the Crime Assignment,Hw,345,313
FrScA-S216-01,91212,Unit 7 Assessment,Qz,10,8.5
FrScA-S216-01,91212,8-1.1: The Final Case Ð Solve the Crime Assignment,Hw,10,10
FrScA-S216-01,91212,POINTS EARNED & TOTAL COURSE POINTS,NA,10,10
FrScA-S216-01,92124,POINTS EARNED & TOTAL COURSE POINTS,NA,24,16
FrScA-S216-01,92124,WORK ATTEMPTED,NA,5,NA
FrScA-S216-01,92124,0-1.1: Intro Assignment - Send a Message to Your Instructor,Hw,345,293.63
FrScA-S216-01,92124,0-1.2: Intro Assignment - DB #1,Hw,597,419.2
FrScA-S216-01,92124,0-1.3: Intro Assignment - Submitting Files,Hw,24,20
FrScA-S216-01,92124,1-1.1: Lesson 1-1 Graphic Organizer,Hw,5,5
FrScA-S216-01,92124,1-2.1: Explore a Career Assignment,Hw,10,10
FrScA-S216-01,92124,1-2.2: Explore a Career DB #2,Hw,10,10
FrScA-S216-01,92124,PROGRESS CHECK 1 @ 02-18-16,NA,5,5
FrScA-S216-01,92124,1-2.3: Lesson 1-2 Graphic Organizer,Hw,10,10
FrScA-S216-01,92124,Unit 1 Assessment,Qz,20,NA
FrScA-S216-01,92124,2-1.1: Crime Scene DB #3,Hw,30,30
FrScA-S216-01,92124,2-2.1: Evidence Collection DB #4,Hw,353,282
FrScA-S216-01,92124,2-3.1: Hair Analysis Lab,Hw,10,6
FrScA-S216-01,92124,2-3: Discussion,Hw,5,5
FrScA-S216-01,92124,Unit 2 Assessment,Qz,10,10
FrScA-S216-01,92124,3-1.1: BrainPop Periodic Table of the Elements,NA,10,10
FrScA-S216-01,92124,3-1.2: Periodic Table of the Elements Lab,Hw,10,10
FrScA-S216-01,92124,3-2.1: pH Analysis Lab,Hw,10,6.25
FrScA-S216-01,92124,3-3.1: Drug Analysis and Toxicology DB #5,Hw,30,13.13
FrScA-S216-01,92124,PROGRESS CHECK 2 @ 03-16-16,NA,15,15
FrScA-S216-01,92124,3-4.1: A Very Cold Case DB #6,Hw,5,5
FrScA-S216-01,92124,3-4.2: Mystery Powder Lab,Hw,37,37
FrScA-S216-01,92124,Unit 3 Assessment,Qz,5,NA
FrScA-S216-01,92124,4-1.1: Compare/Contrast Microscopes Assignment,Hw,5,4
FrScA-S216-01,92124,4-2.1: Summary of the Case of Karyn Slover Assignment,Hw,5,4
FrScA-S216-01,92124,Unit 4 Assessment,Qz,10,NA
FrScA-S216-01,92124,5-1.1: BrainPop Video on DNA,NA,10,10
FrScA-S216-01,92124,5-1.2: DNA DB #7,Hw,345,274.06
FrScA-S216-01,92124,PROGRESS CHECK 3 @ 04-19-16,NA,10,10
FrScA-S216-01,92124,5-2.1: DNA Lab,Hw,30,28.5
FrScA-S216-01,92124,Unit 5 Assessment,Qz,10,NA
FrScA-S216-01,92124,6-1.1: History of Fingerprinting and the Application to Solving Crimes,Hw,10,NA
FrScA-S216-01,92124,6-2.1: Fingerprint Analysis Assignment,Hw,10,8.5
FrScA-S216-01,92124,6-2.2: Conviction Through Enhanced Fingerprint Evidence DB #8,Hw,10,NA
FrScA-S216-01,92124,Unit 6 Assessment,Qz,10,NA
FrScA-S216-01,92124,7-1.1: Can You Identify a Forgery? Assignment,Hw,5,5
FrScA-S216-01,92124,7-2.1: Questioned Documents Case Studies DB #9,Hw,5,NA
FrScA-S216-01,92124,7-2.2: Handwriting Analysis,Hw,10,NA
FrScA-S216-01,92124,PROGRESS CHECK 4 @ 05-16-16,NA,50,44
FrScA-S216-01,92124,7-3.1: TWEAS Case DB #10,Hw,235,204.13
FrScA-S216-01,92124,7-3.2: TWEAS Case Ð Solve the Crime Assignment,Hw,5,5
FrScA-S216-01,92124,Unit 7 Assessment,Qz,10,8
FrScA-S216-01,92124,8-1.1: The Final Case Ð Solve the Crime Assignment,Hw,5,4
FrScA-S216-01,92124,POINTS EARNED & TOTAL COURSE POINTS,NA,10,1
FrScA-S216-01,94070,POINTS EARNED & TOTAL COURSE POINTS,NA,615,544.88
FrScA-S216-01,94070,WORK ATTEMPTED,NA,10,10
FrScA-S216-01,94070,0-1.1: Intro Assignment - Send a Message to Your Instructor,Hw,625,580.515
FrScA-S216-01,94070,0-1.2: Intro Assignment - DB #1,Hw,10,5.75
FrScA-S216-01,94070,0-1.3: Intro Assignment - Submitting Files,Hw,10,10
FrScA-S216-01,94070,1-1.1: Lesson 1-1 Graphic Organizer,Hw,10,10
FrScA-S216-01,94070,1-2.1: Explore a Career Assignment,Hw,30,NA
FrScA-S216-01,94070,1-2.2: Explore a Career DB #2,Hw,10,10
FrScA-S216-01,94070,PROGRESS CHECK 1 @ 02-18-16,NA,5,5
FrScA-S216-01,94070,1-2.3: Lesson 1-2 Graphic Organizer,Hw,10,10
FrScA-S216-01,94070,Unit 1 Assessment,Qz,15,14
FrScA-S216-01,94070,2-1.1: Crime Scene DB #3,Hw,28,22
FrScA-S216-01,94070,2-2.1: Evidence Collection DB #4,Hw,30,28.5
FrScA-S216-01,94070,2-3.1: Hair Analysis Lab,Hw,5,5
FrScA-S216-01,94070,2-3: Discussion,Hw,30,25
FrScA-S216-01,94070,Unit 2 Assessment,Qz,244,193.27
FrScA-S216-01,94070,3-1.1: BrainPop Periodic Table of the Elements,NA,5,NA
FrScA-S216-01,94070,3-1.2: Periodic Table of the Elements Lab,Hw,5,5
FrScA-S216-01,94070,3-2.1: pH Analysis Lab,Hw,5,3
FrScA-S216-01,94070,3-3.1: Drug Analysis and Toxicology DB #5,Hw,10,10
FrScA-S216-01,94070,PROGRESS CHECK 2 @ 03-16-16,NA,10,1
FrScA-S216-01,94070,3-4.1: A Very Cold Case DB #6,Hw,5,3.5
FrScA-S216-01,94070,3-4.2: Mystery Powder Lab,Hw,5,5
FrScA-S216-01,94070,Unit 3 Assessment,Qz,10,8
FrScA-S216-01,94070,4-1.1: Compare/Contrast Microscopes Assignment,Hw,10,7
FrScA-S216-01,94070,4-2.1: Summary of the Case of Karyn Slover Assignment,Hw,75,NA
FrScA-S216-01,94070,Unit 4 Assessment,Qz,10,4
FrScA-S216-01,94070,5-1.1: BrainPop Video on DNA,NA,10,7.5
FrScA-S216-01,94070,5-1.2: DNA DB #7,Hw,25,25
FrScA-S216-01,94070,PROGRESS CHECK 3 @ 04-19-16,NA,10,10
FrScA-S216-01,94070,5-2.1: DNA Lab,Hw,25,13
FrScA-S216-01,94070,Unit 5 Assessment,Qz,5,NA
FrScA-S216-01,94070,6-1.1: History of Fingerprinting and the Application to Solving Crimes,Hw,5,4
FrScA-S216-01,94070,6-2.1: Fingerprint Analysis Assignment,Hw,443,20
FrScA-S216-01,94070,6-2.2: Conviction Through Enhanced Fingerprint Evidence DB #8,Hw,10,8
FrScA-S216-01,94070,Unit 6 Assessment,Qz,28,26
FrScA-S216-01,94070,7-1.1: Can You Identify a Forgery? Assignment,Hw,5,3
FrScA-S216-01,94070,7-2.1: Questioned Documents Case Studies DB #9,Hw,50,50
FrScA-S216-01,94070,7-2.2: Handwriting Analysis,Hw,10,10
FrScA-S216-01,94070,PROGRESS CHECK 4 @ 05-16-16,NA,5,5
FrScA-S216-01,94070,7-3.1: TWEAS Case DB #10,Hw,30,28.5
FrScA-S216-01,94070,7-3.2: TWEAS Case Ð Solve the Crime Assignment,Hw,10,NA
FrScA-S216-01,94070,Unit 7 Assessment,Qz,5,4
FrScA-S216-01,94070,8-1.1: The Final Case Ð Solve the Crime Assignment,Hw,10,NA
FrScA-S216-01,94070,POINTS EARNED & TOTAL COURSE POINTS,NA,5,5
FrScA-S216-01,94135,POINTS EARNED & TOTAL COURSE POINTS,NA,5,4
FrScA-S216-01,94135,WORK ATTEMPTED,NA,10,7
FrScA-S216-01,94135,0-1.1: Intro Assignment - Send a Message to Your Instructor,Hw,10,8
FrScA-S216-01,94135,0-1.2: Intro Assignment - DB #1,Hw,10,10
FrScA-S216-01,94135,0-1.3: Intro Assignment - Submitting Files,Hw,30,27
FrScA-S216-01,94135,1-1.1: Lesson 1-1 Graphic Organizer,Hw,130,126
FrScA-S216-01,94135,1-2.1: Explore a Career Assignment,Hw,10,8
FrScA-S216-01,94135,1-2.2: Explore a Career DB #2,Hw,30,21.66667
FrScA-S216-01,94135,PROGRESS CHECK 1 @ 02-18-16,NA,10,10
FrScA-S216-01,94135,1-2.3: Lesson 1-2 Graphic Organizer,Hw,5,5
FrScA-S216-01,94135,Unit 1 Assessment,Qz,597,398.14
FrScA-S216-01,94135,2-1.1: Crime Scene DB #3,Hw,10,7.13
FrScA-S216-01,94135,2-2.1: Evidence Collection DB #4,Hw,10,9
FrScA-S216-01,94135,2-3.1: Hair Analysis Lab,Hw,15,12
FrScA-S216-01,94135,2-3: Discussion,Hw,10,10
FrScA-S216-01,94135,Unit 2 Assessment,Qz,345,192.16
FrScA-S216-01,94135,3-1.1: BrainPop Periodic Table of the Elements,NA,10,0
FrScA-S216-01,94135,3-1.2: Periodic Table of the Elements Lab,Hw,50,NA
FrScA-S216-01,94135,3-2.1: pH Analysis Lab,Hw,249,235
FrScA-S216-01,94135,3-3.1: Drug Analysis and Toxicology DB #5,Hw,10,10
FrScA-S216-01,94135,PROGRESS CHECK 2 @ 03-16-16,NA,5,NA
FrScA-S216-01,94135,3-4.1: A Very Cold Case DB #6,Hw,5,5
FrScA-S216-01,94135,3-4.2: Mystery Powder Lab,Hw,720,685
FrScA-S216-01,94135,Unit 3 Assessment,Qz,30,24
FrScA-S216-01,94135,4-1.1: Compare/Contrast Microscopes Assignment,Hw,10,8
FrScA-S216-01,94135,4-2.1: Summary of the Case of Karyn Slover Assignment,Hw,5,5
FrScA-S216-01,94135,Unit 4 Assessment,Qz,10,NA
FrScA-S216-01,94135,5-1.1: BrainPop Video on DNA,NA,10,10
FrScA-S216-01,94135,5-1.2: DNA DB #7,Hw,5,5
FrScA-S216-01,94135,PROGRESS CHECK 3 @ 04-19-16,NA,244,215
FrScA-S216-01,94135,5-2.1: DNA Lab,Hw,5,3
FrScA-S216-01,94135,Unit 5 Assessment,Qz,5,NA
FrScA-S216-01,94135,6-1.1: History of Fingerprinting and the Application to Solving Crimes,Hw,10,10
FrScA-S216-01,94135,6-2.1: Fingerprint Analysis Assignment,Hw,5,NA
FrScA-S216-01,94135,6-2.2: Conviction Through Enhanced Fingerprint Evidence DB #8,Hw,10,9
FrScA-S216-01,94135,Unit 6 Assessment,Qz,30,21.66667
FrScA-S216-01,94135,7-1.1: Can You Identify a Forgery? Assignment,Hw,125,120
FrScA-S216-01,94135,7-2.1: Questioned Documents Case Studies DB #9,Hw,5,5
FrScA-S216-01,94135,7-2.2: Handwriting Analysis,Hw,10,8
FrScA-S216-01,94135,PROGRESS CHECK 4 @ 05-16-16,NA,105,65.68
FrScA-S216-01,94135,7-3.1: TWEAS Case DB #10,Hw,10,10
FrScA-S216-01,94135,7-3.2: TWEAS Case Ð Solve the Crime Assignment,Hw,20,12
FrScA-S216-01,94135,Unit 7 Assessment,Qz,20,NA
FrScA-S216-01,94135,8-1.1: The Final Case Ð Solve the Crime Assignment,Hw,5,3
FrScA-S216-01,94135,POINTS EARNED & TOTAL COURSE POINTS,NA,5,5
FrScA-S216-01,94156,POINTS EARNED & TOTAL COURSE POINTS,NA,24,14
FrScA-S216-01,94156,WORK ATTEMPTED,NA,30,NA
FrScA-S216-01,94156,0-1.1: Intro Assignment - Send a Message to Your Instructor,Hw,10,8.65
FrScA-S216-01,94156,0-1.2: Intro Assignment - DB #1,Hw,10,7
FrScA-S216-01,94156,0-1.3: Intro Assignment - Submitting Files,Hw,10,6.25
FrScA-S216-01,94156,1-1.1: Lesson 1-1 Graphic Organizer,Hw,10,10
FrScA-S216-01,94156,1-2.1: Explore a Career Assignment,Hw,10,10
FrScA-S216-01,94156,1-2.2: Explore a Career DB #2,Hw,10,NA
FrScA-S216-01,94156,PROGRESS CHECK 1 @ 02-18-16,NA,130,124
FrScA-S216-01,94156,1-2.3: Lesson 1-2 Graphic Organizer,Hw,249,166
FrScA-S216-01,94156,Unit 1 Assessment,Qz,10,9
FrScA-S216-01,94156,2-1.1: Crime Scene DB #3,Hw,5,5
FrScA-S216-01,94156,2-2.1: Evidence Collection DB #4,Hw,10,10
FrScA-S216-01,94156,2-3.1: Hair Analysis Lab,Hw,30,24
FrScA-S216-01,94156,2-3: Discussion,Hw,5,5
FrScA-S216-01,94156,Unit 2 Assessment,Qz,10,10
FrScA-S216-01,94156,3-1.1: BrainPop Periodic Table of the Elements,NA,10,10
FrScA-S216-01,94156,3-1.2: Periodic Table of the Elements Lab,Hw,237,224.63
FrScA-S216-01,94156,3-2.1: pH Analysis Lab,Hw,5,NA
FrScA-S216-01,94156,3-3.1: Drug Analysis and Toxicology DB #5,Hw,5,5
FrScA-S216-01,94156,PROGRESS CHECK 2 @ 03-16-16,NA,10,10
FrScA-S216-01,94156,3-4.1: A Very Cold Case DB #6,Hw,10,10
FrScA-S216-01,94156,3-4.2: Mystery Powder Lab,Hw,50,29
FrScA-S216-01,94156,Unit 3 Assessment,Qz,5,5
FrScA-S216-01,94156,4-1.1: Compare/Contrast Microscopes Assignment,Hw,10,9.13
FrScA-S216-01,94156,4-2.1: Summary of the Case of Karyn Slover Assignment,Hw,5,5
FrScA-S216-01,94156,Unit 4 Assessment,Qz,10,10
FrScA-S216-01,94156,5-1.1: BrainPop Video on DNA,NA,5,NA
FrScA-S216-01,94156,5-1.2: DNA DB #7,Hw,5,4
FrScA-S216-01,94156,PROGRESS CHECK 3 @ 04-19-16,NA,5,5
FrScA-S216-01,94156,5-2.1: DNA Lab,Hw,5,5
FrScA-S216-01,94156,Unit 5 Assessment,Qz,443,314.5
FrScA-S216-01,94156,6-1.1: History of Fingerprinting and the Application to Solving Crimes,Hw,5,5
FrScA-S216-01,94156,6-2.1: Fingerprint Analysis Assignment,Hw,465,NA
FrScA-S216-01,94156,6-2.2: Conviction Through Enhanced Fingerprint Evidence DB #8,Hw,10,9
FrScA-S216-01,94156,Unit 6 Assessment,Qz,10,7
FrScA-S216-01,94156,7-1.1: Can You Identify a Forgery? Assignment,Hw,15,12
FrScA-S216-01,94156,7-2.1: Questioned Documents Case Studies DB #9,Hw,345,335.88
FrScA-S216-01,94156,7-2.2: Handwriting Analysis,Hw,15,13
FrScA-S216-01,94156,PROGRESS CHECK 4 @ 05-16-16,NA,10,7
FrScA-S216-01,94156,7-3.1: TWEAS Case DB #10,Hw,30,30
FrScA-S216-01,94156,7-3.2: TWEAS Case Ð Solve the Crime Assignment,Hw,5,NA
FrScA-S216-01,94156,Unit 7 Assessment,Qz,10,NA
FrScA-S216-01,94156,8-1.1: The Final Case Ð Solve the Crime Assignment,Hw,5,3
FrScA-S216-01,94156,POINTS EARNED & TOTAL COURSE POINTS,NA,10,6
FrScA-S216-01,94172,POINTS EARNED & TOTAL COURSE POINTS,NA,10,10
FrScA-S216-01,94172,WORK ATTEMPTED,NA,10,10
FrScA-S216-01,94172,0-1.1: Intro Assignment - Send a Message to Your Instructor,Hw,10,9.4
FrScA-S216-01,94172,0-1.2: Intro Assignment - DB #1,Hw,10,9
FrScA-S216-01,94172,0-1.3: Intro Assignment - Submitting Files,Hw,10,6
FrScA-S216-01,94172,1-1.1: Lesson 1-1 Graphic Organizer,Hw,37,37
FrScA-S216-01,94172,1-2.1: Explore a Career Assignment,Hw,10,8
FrScA-S216-01,94172,1-2.2: Explore a Career DB #2,Hw,10,8
FrScA-S216-01,94172,PROGRESS CHECK 1 @ 02-18-16,NA,10,10
FrScA-S216-01,94172,1-2.3: Lesson 1-2 Graphic Organizer,Hw,5,10
FrScA-S216-01,94172,Unit 1 Assessment,Qz,5,5
FrScA-S216-01,94172,2-1.1: Crime Scene DB #3,Hw,20,14
FrScA-S216-01,94172,2-2.1: Evidence Collection DB #4,Hw,244,201
FrScA-S216-01,94172,2-3.1: Hair Analysis Lab,Hw,5,4.63
FrScA-S216-01,94172,2-3: Discussion,Hw,10,10
FrScA-S216-01,94172,Unit 2 Assessment,Qz,10,9
FrScA-S216-01,94172,3-1.1: BrainPop Periodic Table of the Elements,NA,5,5
FrScA-S216-01,94172,3-1.2: Periodic Table of the Elements Lab,Hw,105,35
FrScA-S216-01,94172,3-2.1: pH Analysis Lab,Hw,10,10
FrScA-S216-01,94172,3-3.1: Drug Analysis and Toxicology DB #5,Hw,5,5
FrScA-S216-01,94172,PROGRESS CHECK 2 @ 03-16-16,NA,10,0
FrScA-S216-01,94172,3-4.1: A Very Cold Case DB #6,Hw,15,15
FrScA-S216-01,94172,3-4.2: Mystery Powder Lab,Hw,10,NA
FrScA-S216-01,94172,Unit 3 Assessment,Qz,10,NA
FrScA-S216-01,94172,4-1.1: Compare/Contrast Microscopes Assignment,Hw,30,30
FrScA-S216-01,94172,4-2.1: Summary of the Case of Karyn Slover Assignment,Hw,5,5
FrScA-S216-01,94172,Unit 4 Assessment,Qz,10,NA
FrScA-S216-01,94172,5-1.1: BrainPop Video on DNA,NA,10,10
FrScA-S216-01,94172,5-1.2: DNA DB #7,Hw,5,5
FrScA-S216-01,94172,PROGRESS CHECK 3 @ 04-19-16,NA,10,10
FrScA-S216-01,94172,5-2.1: DNA Lab,Hw,5,NA
FrScA-S216-01,94172,Unit 5 Assessment,Qz,10,10
FrScA-S216-01,94172,6-1.1: History of Fingerprinting and the Application to Solving Crimes,Hw,930,864
FrScA-S216-01,94172,6-2.1: Fingerprint Analysis Assignment,Hw,24,18
FrScA-S216-01,94172,6-2.2: Conviction Through Enhanced Fingerprint Evidence DB #8,Hw,10,10
FrScA-S216-01,94172,Unit 6 Assessment,Qz,10,10
FrScA-S216-01,94172,7-1.1: Can You Identify a Forgery? Assignment,Hw,5,5
FrScA-S216-01,94172,7-2.1: Questioned Documents Case Studies DB #9,Hw,30,27
FrScA-S216-01,94172,7-2.2: Handwriting Analysis,Hw,10,6.25
FrScA-S216-01,94172,PROGRESS CHECK 4 @ 05-16-16,NA,5,5
FrScA-S216-01,94172,7-3.1: TWEAS Case DB #10,Hw,10,9
FrScA-S216-01,94172,7-3.2: TWEAS Case Ð Solve the Crime Assignment,Hw,24,NA
FrScA-S216-01,94172,Unit 7 Assessment,Qz,5,5
FrScA-S216-01,94172,8-1.1: The Final Case Ð Solve the Crime Assignment,Hw,625,555.56
FrScA-S216-01,94172,POINTS EARNED & TOTAL COURSE POINTS,NA,5,2
FrScA-S216-01,94257,POINTS EARNED & TOTAL COURSE POINTS,NA,10,8.5
FrScA-S216-01,94257,WORK ATTEMPTED,NA,5,4
FrScA-S216-01,94257,0-1.1: Intro Assignment - Send a Message to Your Instructor,Hw,720,697
FrScA-S216-01,94257,0-1.2: Intro Assignment - DB #1,Hw,30,24
FrScA-S216-01,94257,0-1.3: Intro Assignment - Submitting Files,Hw,5,5
FrScA-S216-01,94257,1-1.1: Lesson 1-1 Graphic Organizer,Hw,10,9
FrScA-S216-01,94257,1-2.1: Explore a Career Assignment,Hw,10,10
FrScA-S216-01,94257,1-2.2: Explore a Career DB #2,Hw,5,5
FrScA-S216-01,94257,PROGRESS CHECK 1 @ 02-18-16,NA,20,16
FrScA-S216-01,94257,1-2.3: Lesson 1-2 Graphic Organizer,Hw,30,NA
FrScA-S216-01,94257,Unit 1 Assessment,Qz,28,28
FrScA-S216-01,94257,2-1.1: Crime Scene DB #3,Hw,24,10
FrScA-S216-01,94257,2-2.1: Evidence Collection DB #4,Hw,5,NA
FrScA-S216-01,94257,2-3.1: Hair Analysis Lab,Hw,15,13.2
FrScA-S216-01,94257,2-3: Discussion,Hw,10,10
FrScA-S216-01,94257,Unit 2 Assessment,Qz,12,12
FrScA-S216-01,94257,3-1.1: BrainPop Periodic Table of the Elements,NA,30,27
FrScA-S216-01,94257,3-1.2: Periodic Table of the Elements Lab,Hw,30,28
FrScA-S216-01,94257,3-2.1: pH Analysis Lab,Hw,5,5
FrScA-S216-01,94257,3-3.1: Drug Analysis and Toxicology DB #5,Hw,10,NA
FrScA-S216-01,94257,PROGRESS CHECK 2 @ 03-16-16,NA,10,9
FrScA-S216-01,94257,3-4.1: A Very Cold Case DB #6,Hw,10,10
FrScA-S216-01,94257,3-4.2: Mystery Powder Lab,Hw,10,10
FrScA-S216-01,94257,Unit 3 Assessment,Qz,5,5
FrScA-S216-01,94257,4-1.1: Compare/Contrast Microscopes Assignment,Hw,37,37
FrScA-S216-01,94257,4-2.1: Summary of the Case of Karyn Slover Assignment,Hw,5,5
FrScA-S216-01,94257,Unit 4 Assessment,Qz,15,NA
FrScA-S216-01,94257,5-1.1: BrainPop Video on DNA,NA,597,563.96
FrScA-S216-01,94257,5-1.2: DNA DB #7,Hw,30,30
FrScA-S216-01,94257,PROGRESS CHECK 3 @ 04-19-16,NA,345,292.93
FrScA-S216-01,94257,5-2.1: DNA Lab,Hw,37,37
FrScA-S216-01,94257,Unit 5 Assessment,Qz,5,5
FrScA-S216-01,94257,6-1.1: History of Fingerprinting and the Application to Solving Crimes,Hw,20,20
FrScA-S216-01,94257,6-2.1: Fingerprint Analysis Assignment,Hw,10,7
FrScA-S216-01,94257,6-2.2: Conviction Through Enhanced Fingerprint Evidence DB #8,Hw,10,8
FrScA-S216-01,94257,Unit 6 Assessment,Qz,5,5
FrScA-S216-01,94257,7-1.1: Can You Identify a Forgery? Assignment,Hw,10,10
FrScA-S216-01,94257,7-2.1: Questioned Documents Case Studies DB #9,Hw,30,NA
FrScA-S216-01,94257,7-2.2: Handwriting Analysis,Hw,30,0
FrScA-S216-01,94257,PROGRESS CHECK 4 @ 05-16-16,NA,15,7
FrScA-S216-01,94257,7-3.1: TWEAS Case DB #10,Hw,30,30
FrScA-S216-01,94257,7-3.2: TWEAS Case Ð Solve the Crime Assignment,Hw,597,340.1
FrScA-S216-01,94257,Unit 7 Assessment,Qz,5,5
FrScA-S216-01,94257,8-1.1: The Final Case Ð Solve the Crime Assignment,Hw,5,3
FrScA-S216-01,94257,POINTS EARNED & TOTAL COURSE POINTS,NA,10,5.83
FrScA-S216-01,94288,POINTS EARNED & TOTAL COURSE POINTS,NA,12,9.6
FrScA-S216-01,94288,WORK ATTEMPTED,NA,10,10
FrScA-S216-01,94288,0-1.1: Intro Assignment - Send a Message to Your Instructor,Hw,5,2
FrScA-S216-01,94288,0-1.2: Intro Assignment - DB #1,Hw,5,5
FrScA-S216-01,94288,0-1.3: Intro Assignment - Submitting Files,Hw,10,10
FrScA-S216-01,94288,1-1.1: Lesson 1-1 Graphic Organizer,Hw,10,10
FrScA-S216-01,94288,1-2.1: Explore a Career Assignment,Hw,10,NA
FrScA-S216-01,94288,1-2.2: Explore a Career DB #2,Hw,358,304
FrScA-S216-01,94288,PROGRESS CHECK 1 @ 02-18-16,NA,5,5
FrScA-S216-01,94288,1-2.3: Lesson 1-2 Graphic Organizer,Hw,12,8.4
FrScA-S216-01,94288,Unit 1 Assessment,Qz,10,NA
FrScA-S216-01,94288,2-1.1: Crime Scene DB #3,Hw,10,10
FrScA-S216-01,94288,2-2.1: Evidence Collection DB #4,Hw,244,219.5
FrScA-S216-01,94288,2-3.1: Hair Analysis Lab,Hw,140,139
FrScA-S216-01,94288,2-3: Discussion,Hw,10,10
FrScA-S216-01,94288,Unit 2 Assessment,Qz,10,9
FrScA-S216-01,94288,3-1.1: BrainPop Periodic Table of the Elements,NA,5,5
FrScA-S216-01,94288,3-1.2: Periodic Table of the Elements Lab,Hw,220,186.61
FrScA-S216-01,94288,3-2.1: pH Analysis Lab,Hw,10,NA
FrScA-S216-01,94288,3-3.1: Drug Analysis and Toxicology DB #5,Hw,5,5
FrScA-S216-01,94288,PROGRESS CHECK 2 @ 03-16-16,NA,10,7
FrScA-S216-01,94288,3-4.1: A Very Cold Case DB #6,Hw,10,10
FrScA-S216-01,94288,3-4.2: Mystery Powder Lab,Hw,10,5.5
FrScA-S216-01,94288,Unit 3 Assessment,Qz,24,14
FrScA-S216-01,94288,4-1.1: Compare/Contrast Microscopes Assignment,Hw,5,5
FrScA-S216-01,94288,4-2.1: Summary of the Case of Karyn Slover Assignment,Hw,50,46
FrScA-S216-01,94288,Unit 4 Assessment,Qz,10,8
FrScA-S216-01,94288,5-1.1: BrainPop Video on DNA,NA,10,7
FrScA-S216-01,94288,5-1.2: DNA DB #7,Hw,5,5
FrScA-S216-01,94288,PROGRESS CHECK 3 @ 04-19-16,NA,10,9.5
FrScA-S216-01,94288,5-2.1: DNA Lab,Hw,10,10
FrScA-S216-01,94288,Unit 5 Assessment,Qz,597,341.78
FrScA-S216-01,94288,6-1.1: History of Fingerprinting and the Application to Solving Crimes,Hw,10,10
FrScA-S216-01,94288,6-2.1: Fingerprint Analysis Assignment,Hw,249,243
FrScA-S216-01,94288,6-2.2: Conviction Through Enhanced Fingerprint Evidence DB #8,Hw,20,16
FrScA-S216-01,94288,Unit 6 Assessment,Qz,20,20
FrScA-S216-01,94288,7-1.1: Can You Identify a Forgery? Assignment,Hw,5,5
FrScA-S216-01,94288,7-2.1: Questioned Documents Case Studies DB #9,Hw,105,102
FrScA-S216-01,94288,7-2.2: Handwriting Analysis,Hw,10,10
FrScA-S216-01,94288,PROGRESS CHECK 4 @ 05-16-16,NA,10,9
FrScA-S216-01,94288,7-3.1: TWEAS Case DB #10,Hw,443,402.5
FrScA-S216-01,94288,7-3.2: TWEAS Case Ð Solve the Crime Assignment,Hw,10,10
FrScA-S216-01,94288,Unit 7 Assessment,Qz,20,NA
FrScA-S216-01,94288,8-1.1: The Final Case Ð Solve the Crime Assignment,Hw,15,15
FrScA-S216-01,94288,POINTS EARNED & TOTAL COURSE POINTS,NA,10,10
FrScA-S216-01,94292,POINTS EARNED & TOTAL COURSE POINTS,NA,5,NA
FrScA-S216-01,94292,WORK ATTEMPTED,NA,5,5
FrScA-S216-01,94292,0-1.1: Intro Assignment - Send a Message to Your Instructor,Hw,10,4
FrScA-S216-01,94292,0-1.2: Intro Assignment - DB #1,Hw,105,93.38
FrScA-S216-01,94292,0-1.3: Intro Assignment - Submitting Files,Hw,5,5
FrScA-S216-01,94292,1-1.1: Lesson 1-1 Graphic Organizer,Hw,30,NA
FrScA-S216-01,94292,1-2.1: Explore a Career Assignment,Hw,353,310.5
FrScA-S216-01,94292,1-2.2: Explore a Career DB #2,Hw,10,9
FrScA-S216-01,94292,PROGRESS CHECK 1 @ 02-18-16,NA,5,5
FrScA-S216-01,94292,1-2.3: Lesson 1-2 Graphic Organizer,Hw,30,22.88
FrScA-S216-01,94292,Unit 1 Assessment,Qz,10,7.5
FrScA-S216-01,94292,2-1.1: Crime Scene DB #3,Hw,50,50
FrScA-S216-01,94292,2-2.1: Evidence Collection DB #4,Hw,10,6
FrScA-S216-01,94292,2-3.1: Hair Analysis Lab,Hw,15,NA
FrScA-S216-01,94292,2-3: Discussion,Hw,5,5
FrScA-S216-01,94292,Unit 2 Assessment,Qz,10,9.82
FrScA-S216-01,94292,3-1.1: BrainPop Periodic Table of the Elements,NA,5,NA
FrScA-S216-01,94292,3-1.2: Periodic Table of the Elements Lab,Hw,5,5
FrScA-S216-01,94292,3-2.1: pH Analysis Lab,Hw,10,8
